4,1993,1.49,7.5,10.89,1.15,0.16,0.31,2.12,70.09,12.78,0.77,0.47,0.36,0.17,0.08
4,1993,2.66,4.65,10.42,1.11,0.15,0.29,2.15,70.03,13.47,0.67,0.47,0.36,0.17,0.07
4,1993,0.56,4.1,10.22,1.16,0.03,0.07,2.73,71.35,11.83,0.77,0.45,0.3,0.13,0.06
4,1993,4.85,8.6,13.53,1.06,0.19,0.34,2.2,69.7,10.48,0.7,0.45,0.32,0.17,0.08
4,1993,13.25,3.55,12.88,0.96,0.19,0.36,2.14,70.68,10.16,0.78,0.46,0.37,0.18,0.09
4,1993,7.11,5.3,12.66,0.93,0.21,0.37,2.36,71.14,9.48,0.69,0.49,0.44,0.19,0.06
4,1993,5.5,9.4,12.95,1.1,0.14,0.27,2.21,70.79,10.15,0.71,0.44,0.33,0.16,0.07
4,1993,0.56,4.1,10.22,1.16,0.03,0.07,2.73,71.35,11.83,0.77,0.45,0.3,0.13,0.06
4,1994,0.92,25.95,14.54,0.86,0.04,0.44,2.92,66.95,10.52,0.91,0.65,0.32,0.22,0.1
4,1994,0.57,29.4,14.98,0.87,0.35,0.54,2.68,64.75,12.06,1.02,0.65,0.32,0.22,0.11
4,1994,3.09,18.1,13.5,0.92,0.31,0.45,2.76,68.65,10.39,0.88,0.61,0.35,0.22,0.1
4,1994,0.85,22.6,15.11,1.27,0.27,0.41,2.59,63.76,14.28,0.68,0.45,0.25,0.14,0.07
4,1994,10.11,23.7,12.76,1.16,0.16,0.27,2.5,67.54,12.43,0.77,0.48,0.3,0.16,0.07
4,1994,12.02,22.15,13.5,0.31,0.2,0.33,2.47,68.3,11.7,0.74,0.5,0.32,0.18,0.08
4,1994,8.47,17.5,13.7,0.82,0.21,0.35,2.5,68.64,11.08,0.74,0.5,0.32,0.18,0.09
4,1994,0.33,6.9,13.41,0.89,0.3,0.46,2.89,67.84,11.18,0.63,0.46,0.23,0.15,0.09
4,1994,0.55,8.6,13.09,0.97,0.26,0.38,2.89,68.32,10.7,0.62,0.44,0.23,0.13,0.05
4,1995,0.42,6.4,13.34,0.84,0.38,0.49,3.27,69.74,9.44,0.67,0.53,0.28,0.18,0.07
4,1995,0.63,12.25,14.33,1.01,0.22,0.39,2.66,68.77,7.85,0.64,0.22,0.47,0.15,0.09
4,1995,0.42,8,9.84,1.15,0.21,0.39,2.57,74.02,9,0.7,0.51,0.36,0.22,0.09
4,1995,0.28,7.5,11.51,1.12,0.21,0.33,2.44,72.61,9.26,0.6,0.52,0.33,0.18,0.08
4,1995,0.28,13,10.28,0.52,0.27,0.29,4.09,71.18,10.34,0.52,0.72,0.31,0.25,0.1
4,1995,0.28,5.25,14.98,1.38,0.15,0.26,2.54,65.82,12.49,0.47,0.39,0.24,0.12,0.05
4,1995,0.49,7.5,13.8,1.01,0.22,0.34,2.52,70.21,8.96,0.58,0.46,0.3,0.16,0.07
4,1995,0.28,4,12.54,0.9,0.32,0.4,3.64,69.4,10.35,0.62,0.46,0.23,0.18,0.06
4,1995,1.06,7,12.07,0.8,0.22,0.35,2.75,70.55,8.95,0.56,0.55,0.35,0.19,0.08
4,1995,0.63,22.5,12.89,1.32,0.19,0.27,3.35,73.59,6.09,0.63,0.55,0.26,0.18,0.05
4,1995,0.49,8.5,10.81,0.59,0.2,0.27,3.36,74.15,7.07,0.61,0.48,0.26,0.15,0.04
4,1995,0.49,3.25,13.69,1.09,0.21,0.34,2.52,72.25,8.02,0.49,0.38,0.25,0.1,0.03
5,1993,0.7,12,14.67,1.13,0.19,0.33,1.55,73.34,4.94,0.8,0.49,0.35,0.16,0.09
5,1993,0.55,22,14.84,1.23,0.2,0.36,2.29,73.07,5.04,0.76,0.49,0.31,0.17,0.07
5,1993,7.3,16.15,13.03,1.06,0.16,0.3,2.19,73.05,7.44,0.83,0.46,0.35,0.17,0.08
5,1993,8.43,30.2,13.15,1.14,0.16,0.31,2.29,73.78,6.47,0.81,0.46,0.33,0.17,0.07
5,1993,6.34,18.6,13.37,1.04,0.18,0.33,2.41,74.08,5.3,0.82,0.49,0.32,0.19,0.07
5,1993,4.4,24.1,12.76,1.15,0.16,0.31,2.35,74.37,6.03,0.76,0.46,0.34,0.16,0.06
5,1993,1.04,25,14.83,1.45,0.14,0.29,2.18,72.44,5.6,0.88,0.48,0.37,0.19,0.08
5,1993,0.78,20.9,15.04,1.3,0.14,0.28,2.21,72.45,5.4,0.89,0.49,0.38,0.18,0.08
5,1993,0.98,23.5,13.97,1.46,0.15,0.31,2.24,72.1,6.8,0.92,0.5,0.37,0.18,0.09
5,1993,1.57,20.95,12.89,1.08,0.11,0.23,2.13,73.77,6.9,0.88,0.47,0.38,0.18,0.08
5,1993,1.05,19.5,9.63,1.03,0.12,0.22,1.57,77.53,6.15,0.86,0.51,0.42,0.2,0.08
5,1993,2.23,34.7,11.16,1.13,0.14,0.29,2.03,69.23,13.22,0.83,0.48,0.38,0.18,0.08
5,1994,1.13,35,12.09,0.88,0.18,0.3,2.59,75.06,5.31,0.83,0.59,0.41,0.21,0.1
5,1994,1.58,27.4,13.41,0.82,0.21,0.32,3.02,74.02,4.97,0.87,0.63,0.36,0.23,0.1
5,1994,1.8,24.85,13.07,0.87,0.2,0.3,2.03,74.09,5.19,0.86,0.58,0.34,0.21,0.09
5,1994,0.53,26.4,12.81,0.81,0.2,0.29,3.32,74.77,4.81,0.82,0.61,0.31,0.22,0.08
5,1994,1.26,31.2,11.78,0.79,0.19,0.29,8.33,69.26,5.08,0.82,0.6,0.31,0.2,0.08
5,1995,0.21,5.2,11.81,0.64,0.27,0.33,3.42,74.22,4.6,0.85,0.5,0.26,0.23,0.06
5,1995,0.42,23,15.48,1.3,0.16,0.28,2.33,73.11,4.95,0.77,0.43,0.33,0.13,0.05
5,1995,0.35,16.5,13.97,0.82,0.26,0.32,3.87,73.11,4.72,0.64,0.55,0.26,0.17,0.05
5,1995,0.42,17.5,14.21,1.37,0.14,0.26,2.53,72.73,5.59,0.66,0.45,0.28,0.15,0.06
5,1995,0.49,4.75,12.24,0.77,0.16,0.26,2.89,76.74,4.08,0.67,0.52,0.34,0.18,0.08
5,1995,1.06,8,13.31,0.99,0.19,0.36,2.33,70.78,8.78,0.67,0.42,0.31,0.2,0.11
5,1995,0.49,6.5,11.42,0.62,0.11,0.38,2.71,73.49,8.88,0.63,0.49,0.32,0.17,0.07
5,1995,0.35,7,12.94,0.93,0.05,0.1,2.6,72.63,7.96,0.54,0.38,0.25,0.11,0.03
5,1995,0.7,21,12.56,0.82,0.2,0.28,3.5,73.35,5.71,0.54,0.59,0.3,0.2,0.06
5,1995,0.63,7,11.15,0.46,0.17,0.25,3.3,76.48,5.07,0.76,0.63,0.38,0.25,0.09
5,1995,0.28,7.5,10.56,0.53,0.17,0.21,3.22,77.09,5.38,0.65,0.47,0.26,0.15,0.05
6,1993,0.64,5.2,13.57,1.46,0.01,0.09,2.04,65.62,13.69,0.78,0.41,0.31,0.1,0.04
6,1993,0.51,7.1,12.64,1.34,0.04,0.05,2.3,69.13,11.95,0.78,0.42,0.3,0.12,0.06
6,1993,2.84,11.6,12.96,1.44,0.04,0.08,2.39,67.58,12.89,0.83,0.44,0.28,0.13,0.06
6,1993,0.98,5,12.43,1.21,0.03,0.07,2.51,69.57,11.23,0.84,0.46,0.31,0.14,0.06
6,1993,0.84,5.35,11.83,1.36,0.04,0.08,2.28,71.07,10.72,0.73,0.41,0.31,0.12,0.06
6,1994,0.42,22.1,12.35,1.18,0.06,0.11,2.61,66.41,14.5,0.9,0.48,0.31,0.15,0.07
6,1994,0.98,26.15,12.61,1.75,0.05,0.09,2.65,65.55,14.81,0.88,0.46,0.3,0.14,0.06
6,1994,1.07,20.9,12.18,1.68,0.05,0.09,2.61,65.65,14.53,0.89,0.47,0.29,0.13,0.06
6,1995,0.28,4.5,9.92,1.23,0.03,0.06,2.39,70.69,12.57,0.89,0.41,0.29,0.11,0.05
6,1995,0.42,4.6,10.07,1.22,0.03,0.08,2.33,70.02,13.01,0.98,0.47,0.37,0.12,0.06
6,1995,0.42,4,13.45,1.4,0.02,0.07,2.33,66.18,13.64,0.86,0.4,0.32,0.13,0.06
6,1995,0.28,8.5,13.24,1.28,0.03,0.07,2.68,73.46,6.79,0.85,0.45,0.27,0.1,0.05
6,1995,0.49,4,11.93,0.95,0.03,0.06,2.82,69.61,11.46,0.62,0.56,0.33,0.17,0.08
6,1995,0.28,5.5,11.6,1.07,0.03,0.07,2.62,69.51,12.03,0.85,0.51,0.33,0.14,0.09
6,1995,0.35,5.5,5.7,1.08,0.02,0.05,2.58,80.89,6.24,0.65,0.62,0.4,0.18,0.1
6,1995,0.77,7,13.22,1.17,0.03,0.05,2.53,67.21,12.22,0.65,0.52,0.33,0.16,0.08
6,1995,2.89,11.5,8.23,1.37,0.04,0.1,2.5,72.37,12.45,0.87,0.45,0.34,0.13,0.05
6,1995,2.96,11,14.25,1.43,0.07,0.12,2.55,64.73,13.7,1,0.5,0.31,0.16,0.07
6,1995,0.35,4.75,12.97,1.34,0.04,0.09,2.74,69.37,10.67,0.68,0.42,0.29,0.24,0.04
6,1995,1.41,6.5,15.1,1.48,0.05,0.09,2.28,66.5,11.71,0.84,0.44,0.29,0.17,0.07
6,1995,1.48,8,12.07,1.24,0.04,0.09,2.36,69.84,11.09,0.81,0.45,0.32,0.14,0.07
7,1993,0.4,1.3,13.87,1.15,0.15,0.32,2.21,77.09,3.07,0.65,0.35,0.25,0.1,0.05
7,1993,0.42,1.2,12.34,1.29,0.18,0.34,1.65,78.12,3.2,0.69,0.36,0.27,0.11,0.05
7,1993,0.42,16.75,10.71,1.06,0.13,0.35,1.83,64.5,17.78,0.98,0.38,0.34,0.1,0.06
7,1995,0.14,6.75,16.32,1.2,0.11,0.27,1.83,75.16,2.61,0.59,0.3,0.28,0.07,0.05
7,1995,0.28,12.5,13.35,1.29,0.1,0.26,1.85,77.87,3.1,0.68,0.3,0.28,0.09,0.04
7,1995,0.28,4.75,14.99,1.1,0.11,0.26,1.86,75.8,2.56,0.6,0.28,0.26,0.08,0.04
7,1995,0.42,8.75,11.65,1.3,0.12,0.31,2.03,78.43,3.22,0.68,0.3,0.27,0.08,0.04
7,1995,0.42,3.5,13.01,1.16,0.09,0.25,1.58,77.48,3.62,0.6,0.26,0.29,0.06,0.03
7,1995,0.42,3,13.35,1.1,0.78,0.56,1.63,75.03,3.51,0.55,0.26,0.3,0.3,0.02
7,1995,0.42,3.25,9.73,1.08,0.08,0.28,1.64,80.53,3.89,0.63,0.31,0.35,0.04,0.04
7,1995,0.35,6,12.62,1,0.12,0.29,1.97,78.88,2.67,0.58,0.33,0.31,0.1,0.04
7,1995,0.28,1.5,8.99,0.98,0.12,0.25,1.9,82.37,3.52,0.57,0.29,0.26,0.09,0.03
7,1995,2.11,5.25,12.07,1.05,0.13,0.27,2.09,76.97,4.75,0.69,0.35,0.27,0.1,0.04
